0, 0
1, 0
2, 0
3, 49
4, 49
5, 48
6, 48
7, 48
8, 48
9, 0
10, 46
11, 0
12, 48
13, 48
14, 48
15, 49
16, 47
17, 48
18, 49
19, 47
20, 48
21, 50
22, 49
23, 51
24, 48
25, 49
26, 50
27, 47
28, 46
29, 0
30, 0
31, 50
32, 0
33, 48
34, 0
35, 45
36, 45
37, 0
38, 48
39, 48
40, 48
41, 48
42, 47
43, 49
44, 49
45, 48
46, 48
47, 48
48, 48
49, 49
50, 50
51, 50
52, 48
53, 47
54, 48
55, 49
56, 48
57, 48
58, 49
59, 48
60, 48
61, 47
62, 50
63, 50
64, 50
65, 49
66, 48
67, 48
68, 49
69, 48
70, 48
71, 50
72, 48
73, 49
74, 49
75, 49
76, 48
77, 48
78, 48
79, 49
80, 49
81, 0
82, 46
83, 0
84, 51
85, 48
86, 48
87, 48
88, 48
89, 48
90, 48
91, 48
92, 47
93, 48
94, 48
95, 48
96, 47
97, 48
98, 50
99, 50
100, 48
101, 48
102, 48
103, 49
104, 48
105, 48
106, 48
107, 48
108, 48
109, 49
110, 47
111, 48
112, 48
113, 49
114, 48
115, 49
116, 49
117, 48
118, 47
119, 48
120, 48
121, 48
122, 49
123, 48
124, 48
125, 49
126, 48
127, 48
128, 47
129, 48
130, 50
131, 49
132, 47
133, 46
134, 48
135, 50
136, 48
137, 0
138, 0
139, 0
140, 0
141, 48
142, 0
143, 49
144, 47
145, 48
146, 48
147, 47
148, 48
149, 48
150, 47
151, 48
152, 49
153, 48
154, 48
155, 48
156, 48
157, 47
158, 48
159, 50
160, 48
161, 49
162, 50
163, 47
164, 47
165, 47
166, 48
167, 48
168, 48
169, 51
170, 51
171, 48
172, 48
173, 48
174, 0
175, 47
176, 46
177, 0
178, 48
179, 47
180, 48
181, 46
182, 47
183, 49
184, 49
185, 48
186, 48
187, 47
188, 50
189, 48
190, 47
191, 49
192, 50
193, 48
194, 48
195, 48
196, 48
197, 48
198, 48
199, 47
200, 47
201, 47
202, 48
203, 49
204, 49
205, 49
206, 0
207, 0
208, 46
209, 0
210, 49
211, 49
212, 48
213, 47
214, 48
215, 48
216, 49
217, 49
218, 48
219, 47
220, 49
221, 50
222, 48
223, 48
224, 47
225, 48
226, 49
227, 47
228, 48
229, 48
230, 47
231, 48
232, 48
233, 48
234, 47
235, 48
236, 48
237, 47
238, 49
239, 48
240, 47
241, 47
242, 49
243, 48
244, 48
245, 0
246, 45
247, 0
248, 48
249, 47
250, 48
251, 48
252, 48
253, 47
254, 49
255, 48
256, 47
257, 48
258, 49
259, 48
260, 48
261, 47
262, 48
263, 0
264, 47
265, 0
266, 46
267, 0
268, 48
269, 47
270, 47
271, 48
272, 47
273, 47
274, 49
275, 48
276, 47
277, 47
278, 50
279, 0
280, 46
281, 47
282, 48
283, 47
284, 47
285, 50
286, 49
287, 49
288, 49
289, 48
290, 48
291, 48
292, 49
293, 47
294, 47
295, 48
296, 46
297, 47
298, 48
299, 48
300, 48
301, 47
302, 50
303, 49
304, 47
305, 48
306, 48
307, 47
308, 48
309, 49
310, 51
311, 0
312, 46
313, 0
314, 48
315, 48
316, 48
317, 46
318, 0
319, 0
320, 0
321, 0
322, 0
323, 0
324, 0
325, 0
326, 0
327, 0
328, 0
329, 0
330, 0
331, 0
332, 0
333, 0
334, 0
335, 0
336, 0
337, 0
338, 0
339, 0
340, 0
341, 0
342, 0
343, 0
344, 0
345, 0
346, 0
347, 0
348, 0
349, 0
350, 0
351, 0
352, 0
353, 0
354, 0
355, 0
356, 0
357, 24
358, 19
359, 0
360, 0
361, 0
362, 0
363, 146
364, 148
365, 144
366, 144
367, 97
368, 0
369, 0
370, 104
371, 105
372, 104
373, 0
374, 105
375, 0
376, 0
377, 0
378, 0
379, 0
380, 0
381, 0
382, 0
383, 0
384, 0
385, 0
386, 0
387, 0
388, 40
389, 38
390, 38
391, 39
392, 40
393, 41
394, 38
395, 39
396, 39
397, 40
398, 41
399, 40
400, 0
401, 0
402, 0
403, 0
404, 65
405, 65
406, 66
407, 58
408, 56
409, 55
410, 57
411, 57
412, 54
413, 56
414, 56
415, 55
416, 55
417, 0
418, 55
419, 0
420, 58
421, 0
422, 54
423, 0
424, 0
425, 47
426, 49
