0, 0
1, 0
2, 0
3, 0
4, 0
5, 0
6, 0
7, 0
8, 0
9, 0
10, 0
11, 0
12, 0
13, 0
14, 0
15, 0
16, 0
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
31, 0
32, 0
33, 0
34, 0
35, 0
36, 0
37, 0
38, 0
39, 0
40, 0
41, 0
42, 0
43, 0
44, 0
45, 0
46, 0
47, 0
48, 0
49, 0
50, 0
51, 0
52, 0
53, 0
54, 0
55, 0
56, 0
57, 0
58, 0
59, 0
60, 0
61, 0
62, 0
63, 0
64, 0
65, 0
66, 0
67, 0
68, 0
69, 0
70, 0
71, 0
72, 0
73, 0
74, 0
75, 0
76, 0
77, 0
78, 0
79, 0
80, 0
81, 0
82, 0
83, 0
84, 0
85, 0
86, 0
87, 0
88, 0
89, 0
90, 0
91, 0
92, 0
93, 0
94, 0
95, 0
96, 0
97, 0
98, 0
99, 0
100, 0
101, 0
102, 0
103, 0
104, 0
105, 0
106, 0
107, 0
108, 0
109, 0
110, 0
111, 0
112, 0
113, 0
114, 0
115, 0
116, 0
117, 0
118, 0
119, 0
120, 0
121, 0
122, 0
123, 0
124, 0
125, 0
126, 0
127, 0
128, 0
129, 0
130, 0
131, 0
132, 0
133, 0
134, 0
135, 0
136, 0
137, 0
138, 0
139, 0
140, 4681
141, 4681
142, 4681
143, 4681
144, 4681
145, 4681
146, 4681
147, 4681
148, 4681
149, 4681
150, 4681
151, 4681
152, 4681
153, 4681
154, 4681
155, 4681
156, 4681
157, 4681
158, 4681
159, 4681
160, 4681
161, 4681
162, 4681
163, 4681
164, 4681
165, 4681
166, 4681
167, 4681
168, 4681
169, 4681
170, 0
171, 0
172, 4681
173, 4681
174, 4681
175, 4681
176, 4681
177, 4681
178, 4681
179, 4681
180, 4681
181, 4681
182, 4681
183, 4681
184, 4681
185, 4681
186, 0
187, 4684
188, 4684
189, 4683
190, 4683
191, 0
192, 4681
193, 4681
194, 4681
195, 4681
196, 4681
197, 4681
198, 4681
199, 4681
200, 4681
201, 4681
202, 4681
203, 4681
204, 4681
205, 4681
206, 4681
207, 4681
208, 4681
209, 4681
210, 0
211, 4684
212, 0
213, 4682
214, 4682
215, 4681
216, 4681
217, 4681
218, 4681
219, 4681
220, 0
221, 0
222, 0
223, 0
224, 0
225, 0
226, 0
227, 0
228, 0
229, 0
230, 0
231, 0
232, 0
233, 0
234, 0
235, 0
236, 0
237, 0
238, 0
239, 0
240, 0
241, 0
242, 0
243, 0
244, 0
245, 0
246, 0
247, 0
248, 0
249, 0
250, 0
251, 0
252, 0
253, 0
254, 0
255, 0
256, 0
257, 0
258, 0
259, 0
260, 0
261, 0
262, 0
263, 0
264, 0
265, 0
266, 0
267, 0
268, 0
269, 0
270, 0
271, 0
272, 0
273, 0
274, 0
275, 0
276, 0
277, 0
278, 0
279, 0
280, 0
281, 0
282, 0
283, 0
284, 0
285, 0
286, 0
287, 0
288, -48
289, -46
290, 0
291, 0
292, -45
293, -46
294, -46
295, -48
296, 0
297, -51
298, -52
299, -54
300, -56
301, -55
302, -54
303, -54
304, -54
305, -54
306, -55
307, 0
308, -59
309, -59
310, -60
311, -59
312, -58
313, 0
314, -57
315, 0
316, -56
317, -56
318, -57
319, -52
320, -51
321, 0
322, -51
323, -52
324, -52
325, -51
326, -52
327, 0
328, -55
329, 0
330, -62
331, -61
332, -61
333, 0
334, -55
335, -55
336, 0
337, -52
338, -52
339, -52
340, -51
341, -52
342, -52
343, -52
344, -54
345, 0
346, -57
347, 0
348, -61
349, -61
350, -61
351, -60
352, -61
353, -60
354, -59
355, -58
356, -57
357, -57
358, -55
359, -56
360, 0
361, 0
362, -55
363, -62
364, 0
365, 0
366, -54
367, -57
368, -54
369, 0
370, 0
371, -56
372, -56
373, -56
374, -55
375, -54
376, -55
377, -56
378, 0
379, -60
380, -59
381, -58
382, -59
383, -62
384, -70
385, -68
386, -68
387, 0
388, -65
389, -63
390, -62
391, 0
392, -55
393, -54
394, -54
395, -55
396, -54
397, -52
398, -52
399, -52
400, -52
401, -51
402, -50
403, -50
404, -51
405, -52
406, -54
407, -55
408, -56
409, -56
410, -56
411, -56
