0, 0
1, 0
2, 0
3, 0
4, 0
5, 0
6, 0
7, 0
8, 0
9, 0
10, 0
11, 0
12, 0
13, 0
14, 0
15, 0
16, 0
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
31, 0
32, 0
33, 0
34, 0
35, 0
36, 0
37, 0
38, 0
39, 0
40, 0
41, 0
42, 0
43, 0
44, 0
45, 0
46, 0
47, 0
48, 0
49, 0
50, 0
51, 0
52, 0
53, 0
54, 0
55, 0
56, 0
57, 33
58, 32
59, 32
60, 32
61, 32
62, 33
63, 35
64, 33
65, 32
66, 32
67, 34
68, 32
69, 32
70, 32
71, 32
72, 33
73, 32
74, 31
75, 32
76, 33
77, 32
78, 31
79, 33
80, 32
81, 32
82, 33
83, 31
84, 31
85, 32
86, 31
87, 32
88, 33
89, 31
90, 32
91, 34
92, 32
93, 32
94, 32
95, 32
96, 33
97, 32
98, 32
99, 33
100, 33
101, 31
102, 32
103, 33
104, 32
105, 32
106, 33
107, 33
108, 31
109, 31
110, 32
111, 32
112, 32
113, 32
114, 32
115, 32
116, 32
117, 32
118, 32
119, 32
120, 33
121, 32
122, 32
123, 33
124, 33
125, 32
126, 32
127, 33
128, 32
129, 32
130, 0
131, 0
132, 32
133, 33
134, 32
135, 31
136, 33
137, 32
138, 32
139, 32
140, 32
141, 33
142, 33
143, 31
144, 31
145, 31
146, 33
147, 32
148, 32
149, 33
150, 33
151, 32
152, 32
153, 32
154, 33
155, 33
156, 32
157, 32
158, 33
159, 32
160, 32
161, 33
162, 32
163, 31
164, 31
165, 31
166, 31
167, 32
168, 33
169, 32
170, 33
171, 31
172, 31
173, 31
174, 31
175, 31
176, 30
177, 29
178, 0
179, 31
180, 31
181, 32
182, 31
183, 31
184, 32
185, 0
186, 28
187, 29
188, 28
189, 28
190, 30
191, 31
192, 30
193, 31
194, 31
195, 32
196, 33
197, 32
198, 32
199, 32
200, 0
201, 35
202, 35
203, 0
204, 33
205, 32
206, 32
207, 32
208, 34
209, 32
210, 32
211, 33
212, 33
213, 33
214, 35
215, 32
216, 32
217, 33
218, 33
219, 32
220, 32
221, 32
222, 32
223, 32
224, 32
225, 32
226, 0
227, 0
228, 30
229, 0
230, 0
231, 31
232, 31
233, 30
234, 31
235, 33
236, 31
237, 32
238, 32
239, 31
240, 35
241, 32
242, 32
243, 33
244, 32
245, 31
246, 32
247, 33
248, 32
249, 32
250, 34
251, 34
252, 32
253, 31
254, 34
255, 33
256, 32
257, 32
258, 32
259, 0
260, 34
261, 34
262, 34
263, 0
264, 31
265, 0
266, 0
267, 26
268, 0
269, 0
270, 0
271, 31
272, 31
273, 32
274, 33
275, 32
276, 32
277, 33
278, 32
279, 32
280, 33
281, 0
282, 0
283, 0
284, 0
285, 0
286, 0
287, 0
288, 0
289, 0
290, 0
291, 0
292, 0
293, 0
294, 0
295, 0
296, 0
297, 0
298, 0
299, 0
300, 0
301, 0
302, 0
303, 0
304, 0
305, 0
306, 0
307, 0
308, 0
309, 0
310, 0
311, 0
312, 0
313, 0
314, 0
315, 0
316, 0
317, 0
318, 0
319, 0
320, 0
321, 0
322, 0
323, 0
324, 0
325, 0
326, 0
327, 0
328, 0
329, 0
330, 0
331, 0
332, 0
333, 0
334, 0
335, 0
336, 0
337, 0
338, 0
339, 0
340, 0
341, 118
342, 120
343, 0
344, 123
345, 0
346, 0
347, 0
348, 0
349, 0
350, 0
351, 0
352, 0
353, 0
354, 60
355, 0
356, 0
357, 45
358, 44
359, 44
360, 46
361, 48
362, 0
363, 48
364, 46
365, 0
366, 41
367, 40
368, 41
369, 42
370, 40
371, 40
372, 41
373, 0
374, 45
375, 44
376, 44
377, 43
378, 43
379, 36
380, 36
381, 36
382, 37
383, 37
384, 37
385, 38
386, 0
387, 38
388, 38
389, 38
390, 39
391, 39
392, 38
393, 38
394, 40
395, 41
396, 38
397, 38
398, 39
399, 38
400, 0
401, 40
402, 41
403, 41
404, 40
405, 41
406, 41
407, 41
408, 41
409, 41
410, 40
411, 33
412, 0
413, 34
414, 34
415, 36
416, 36
417, 35
418, 35
419, 35
420, 36
421, 36
422, 35
423, 36
424, 36
425, 36
426, 37
